adcode,name,lng,lat,county,income
370827,鱼台县,116.650023,34.997706,鱼台县,100136
370828,金乡县,116.31036399999999,35.06977,金乡县,139676
370829,嘉祥县,116.34288500000001,35.398098,嘉祥县,167805
370830,汶上县,116.487146,35.721746,汶上县,136006
370832,梁山县,116.08963,35.801843,梁山县,146023
370881,曲阜市,116.99188500000001,35.592788,曲阜市,253888
370883,邹城市,116.96673,35.405259,邹城市,751256
370921,宁阳县,116.799297,35.767540000000004,宁阳县,114918
370923,东平县,116.461052,35.930467,东平县,114816
370982,新泰市,117.76609199999999,35.910387,新泰市,406370
370983,肥城市,116.763703,36.1856,肥城市,403767
371003,文登区,122.05713899999999,37.196211,文登区,516866
371082,荣成市,122.422896,37.160134,荣成市,719298
371083,乳山市,121.536346,36.919622,乳山市,317559
371121,五莲县,119.206745,35.751936,五莲县,126182
371122,莒县,118.83285900000001,35.588115,莒县,181226
371321,沂南县,118.455395,35.547002,沂南县,136958
371322,郯城县,118.34296299999998,34.614740999999995,郯城县,120318
371323,沂水县,118.634543,35.787029,沂水县,201216
371324,兰陵县,118.04996799999999,34.855573,兰陵县,142369
371325,费县,117.968869,35.269174,费县,204581
371326,平邑县,117.63188400000001,35.511519,平邑县,103544
371327,莒南县,118.83832199999999,35.175911,莒南县,175206
371328,蒙阴县,117.943271,35.712435,蒙阴县,105028
371329,临沭县,118.648379,34.917062,临沭县,140002
371403,陵城区,116.574929,37.332848,陵城区,118923
371424,临邑县,116.867028,37.192044,临邑县,154927
371425,齐河县,116.758394,36.795497,齐河县,292446
371481,乐陵市,117.21665700000001,37.729115,乐陵市,105977
371482,禹城市,116.642554,36.934484999999995,禹城市,196320
371521,阳谷县,115.784287,36.113708,阳谷县,139202
371522,莘县,115.66729099999999,36.237596999999994,莘县,106428
371523,茌平县,116.25335,36.591934,茌平县,316363
371524,东阿县,116.248855,36.336003999999996,东阿县,137644
371525,冠县,115.44480800000001,36.483753,冠县,118489
371526,高唐县,116.229662,36.859755,高唐县,155596
371581,临清市,115.713462,36.842597999999995,临清市,187099
371603,沾化区,118.129902,37.698456,沾化区,108950
371621,惠民县,117.508941,37.483876,惠民县,111017
371622,阳信县,117.581326,37.640492,阳信县,102966
371623,无棣县,117.616325,37.740848,无棣县,297926
371625,博兴县,118.12309599999999,37.147002,博兴县,546716
371626,邹平县,117.73680700000001,36.878029999999995,邹平县,678387
371721,曹县,115.54948200000001,34.823253,曹县,171601
371722,单县,116.08261999999999,34.790851,单县,128312
371724,巨野县,116.08934099999999,35.390999,巨野县,237216
371725,郓城县,115.93885,35.594772999999996,郓城县,238827
371728,东明县,115.09841200000001,35.289637,东明县,190626
419001,济源市,112.590047,35.090378,济源市,404054
410122,中牟县,114.022521,34.721976,中牟县,480166
410181,巩义市,112.98283,34.752179999999996,巩义市,423575
410182,荥阳市,113.39152299999999,34.789077,荥阳市,429063
410183,新密市,113.38061599999999,34.537846,新密市,320422
410184,新郑市,113.73966999999999,34.394219,新郑市,683887
410185,登封市,113.037768,34.459939,登封市,250325
410221,杞县,114.770472,34.554584999999996,杞县,140016
410223,尉氏县,114.193927,34.412256,尉氏县,176087
410225,兰考县,114.820572,34.829899,兰考县,174896
410322,孟津县,112.44389199999999,34.826485,孟津县,154218
410323,新安县,112.141403,34.728679,新安县,222326
410324,栾川县,111.61838600000002,33.783195,栾川县,186154
410327,宜阳县,112.17998899999999,34.516478,宜阳县,115758
410329,伊川县,112.42938400000001,34.423415999999996,伊川县,201336
410381,偃师市,112.78773899999999,34.723042,偃师市,205806
410421,宝丰县,113.06681200000001,33.866359,宝丰县,100301
410482,汝州市,112.845336,34.167408,汝州市,300660
410523,汤阴县,114.362357,35.922349,汤阴县,120104
410526,滑县,114.524,35.574628000000004,滑县,106973
410581,林州市,113.82376699999999,36.063403,林州市,200296
410728,长垣县,114.67380700000001,35.19615,长垣县,210069
410781,卫辉市,114.065855,35.404295,卫辉市,100096
410782,辉县市,113.80251799999999,35.461318,辉县市,242772
410821,修武县,113.447465,35.229923,修武县,110911
410823,武陟县,113.40833400000001,35.09885,武陟县,126568
410882,沁阳市,112.93453799999999,35.089009999999995,沁阳市,142100
410883,孟州市,112.78708,34.90963,孟州市,136670
410928,濮阳县,115.023844,35.710349,濮阳县,108639
411024,鄢陵县,114.188507,34.100502,鄢陵县,108397
411025,襄城县,113.49316599999999,33.855942999999996,襄城县,171801
411081,禹州市,113.47131599999999,34.154403,禹州市,187170
411082,长葛市,113.76891200000001,34.219257,长葛市,243283
411121,舞阳县,113.610565,33.436278,舞阳县,107908
411122,临颍县,113.938891,33.806090000000005,临颍县,134705
411221,渑池县,111.762992,34.763487,渑池县,238118
411281,义马市,111.869417,34.746868,义马市,132600
411282,灵宝市,110.88577,34.521264,灵宝市,218076
411323,西峡县,111.485772,33.302981,西峡县,140877
411325,内乡县,111.843801,33.046358000000005,内乡县,100100
411381,邓州市,112.092716,32.681642,邓州市,146366
411481,永城市,116.44967199999999,33.931318,永城市,374266
411525,固始县,115.667328,32.183074,固始县,117779
411624,沈丘县,115.078375,33.395514,沈丘县,127919
411625,郸城县,115.189,33.643852,郸城县,100988
411627,太康县,114.853834,34.065312,太康县,100523
411628,鹿邑县,115.48638600000001,33.861067,鹿邑县,125238
411681,项城市,114.899521,33.443084999999996,项城市,109669
429004,仙桃市,113.453974,30.364953000000003,仙桃市,308966
429005,潜江市,112.89686599999999,30.421215000000004,潜江市,250864
429006,天门市,113.165862,30.653060999999997,天门市,269156
420222,阳新县,115.212883,29.841571999999996,阳新县,150000
420281,大冶市,114.974842,30.098803999999998,大冶市,449573
420381,丹江口市,111.51379299999999,32.538839,丹江口市,149238
420506,夷陵区,111.326747,30.770198999999998,夷陵区,260168
420525,远安县,111.64331000000001,31.059626,远安县,115372
420581,宜都市,111.45436699999999,30.387234000000003,宜都市,280001
420582,当阳市,111.793419,30.824492,当阳市,175386
420583,枝江市,111.751799,30.425364000000002,枝江市,178068
420607,襄州区,112.197378,32.085516999999996,襄州区,371591
420624,南漳县,111.844424,31.77692,南漳县,133162
420625,谷城县,111.640147,32.262676,谷城县,188629
420626,保康县,111.262235,31.873507,保康县,100576
420682,老河口市,111.67573200000001,32.385438,老河口市,402026
420683,枣阳市,112.76526799999999,32.123083,枣阳市,307419
420684,宜城市,112.26144099999999,31.709203000000002,宜城市,267496
420821,京山县,113.114595,31.022458,京山县,162230
420822,沙洋县,112.59521799999999,30.703590000000002,沙洋县,114253
420881,钟祥市,112.587267,31.165573,钟祥市,205690
420923,云梦县,113.750616,31.021690999999997,云梦县,137485
420981,应城市,113.573842,30.939038,应城市,167735
420982,安陆市,113.690401,31.261740000000003,安陆市,111129
420984,汉川市,113.835301,30.652165000000004,汉川市,223239
421022,公安县,112.230179,30.059065000000004,公安县,123442
421087,松滋市,111.77818,30.176037,松滋市,182200
421122,红安县,114.615095,31.284777000000002,红安县,167073
421126,蕲春县,115.43396399999999,30.234927000000003,蕲春县,134050
421127,黄梅县,115.942548,30.075113,黄梅县,114500
421181,麻城市,115.02541000000001,31.177906,麻城市,192825
421182,武穴市,115.56241999999999,29.849342,武穴市,186189
421221,嘉鱼县,113.921547,29.973363,嘉鱼县,106735
421281,赤壁市,113.88366,29.716879,赤壁市,184917
421381,广水市,113.826601,31.617731,广水市,121410
422801,恩施市,109.48676100000002,30.282405999999998,恩施市,211142
422802,利川市,108.943491,30.294247,利川市,101717
430112,望城区,112.819549,28.347458000000003,望城区,460654
430121,长沙县,113.08009799999999,28.237888,长沙县,885005
430181,浏阳市,113.633301,28.141112,浏阳市,623580
430223,攸县,113.345774,27.000071000000002,攸县,198578
430281,醴陵市,113.507157,27.657873,醴陵市,396939
430321,湘潭县,112.95282900000001,27.778601000000002,湘潭县,200350
430381,湘乡市,112.525217,27.734918,湘乡市,150206
430481,耒阳市,112.84721499999999,26.414162,耒阳市,146294
430521,邵东县,111.743168,27.257272999999998,邵东县,144398
430681,汨罗市,113.079419,28.803148999999998,汨罗市,113017
430723,澧县,111.76168200000001,29.642640000000004,澧县,101273
430725,桃源县,111.484503,28.902734000000002,桃源县,114381
431021,桂阳县,112.734466,25.737447,桂阳县,162989
431023,永兴县,113.114819,26.129392000000003,永兴县,138395
431081,资兴市,113.23682,25.974152,资兴市,155955
431121,祁阳县,111.85734,26.585928999999997,祁阳县,104821
431126,宁远县,111.944529,25.584112,宁远县,112796
431381,冷水江市,111.434674,27.685759,冷水江市,111422
440117,从化区,113.58738600000001,23.545282999999998,从化区,269187
440118,增城区,113.82957900000001,23.290497,增城区,834038
440403,斗门区,113.29773899999999,22.209117000000003,斗门区,262401
440513,潮阳区,116.602602,23.262335999999998,潮阳区,198857
440515,澄海区,116.76336,23.46844,澄海区,210510
440604,禅城区,113.11241399999999,23.019643,禅城区,1057995
440605,南海区,113.145577,23.031562,南海区,2248715
440606,顺德区,113.281826,22.75851,顺德区,2229893
440607,三水区,112.899414,23.16504,三水区,543813
440608,高明区,112.88212299999999,22.893855,高明区,363672
440705,新会区,113.03858400000001,22.520247,新会区,519100
440781,台山市,112.79341399999998,22.250713,台山市,266888
440783,开平市,112.69226200000001,22.366286,开平市,233348
440784,鹤山市,112.961795,22.768104,鹤山市,273888
440785,恩平市,112.314051,22.182956,恩平市,105083
440881,廉江市,110.28496100000001,21.611280999999998,廉江市,116928
440904,电白区,111.00726399999999,21.507219,电白区,239385
440981,高州市,110.853251,21.915153,高州市,173830
440982,化州市,110.63838999999999,21.654953,化州市,118650
440983,信宜市,110.94165600000001,22.352681,信宜市,101133
441284,四会市,112.69502800000001,23.340324,四会市,203750
441303,惠阳区,114.469444,22.788510000000002,惠阳区,483288
441322,博罗县,114.284254,23.167575,博罗县,441089
441323,惠东县,114.723092,22.983036,惠东县,379443
441403,梅县区,116.083482,24.267825,梅县区,197317
441426,平远县,115.891729,24.569651,平远县,255503
441481,兴宁市,115.73164799999999,24.138077,兴宁市,114809
441704,阳东区,112.01126699999999,21.864728,阳东区,120607
441781,阳春市,111.7905,22.169598,阳春市,112807
441803,清新区,113.015203,23.736949,清新区,132887
441821,佛冈县,113.534094,23.866739000000003,佛冈县,338245
441881,英德市,113.405404,24.186120000000003,英德市,163487
445103,潮安区,116.67931000000002,23.461012,潮安区,221844
445203,揭东区,116.412947,23.569886999999998,揭东区,111284
445281,普宁市,116.16508200000001,23.29788,普宁市,214070
445321,新兴县,112.23083000000001,22.703204,新兴县,175233
445381,罗定市,111.578201,22.765415,罗定市,125000
450126,宾阳县,108.81673500000001,23.216884,宾阳县,184310
450127,横县,109.270987,22.68743,横县,134252
450312,临桂区,110.205487,25.246257,临桂区,307902
450323,灵川县,110.32571200000001,25.408541,灵川县,107536
450422,藤县,110.931826,23.373963,藤县,118817
450481,岑溪市,110.99811399999999,22.918406,岑溪市,182135
450681,东兴市,107.97017,21.541172,东兴市,105476
450821,平南县,110.397485,23.544546,平南县,181238
450881,桂平市,110.07466799999999,23.382473,桂平市,101439
450921,容县,110.552467,22.856435,容县,102398
450922,陆川县,110.26484199999999,22.321054,陆川县,113700
450923,博白县,109.98000400000001,22.271285,博白县,166036
450981,北流市,110.348052,22.701648000000002,北流市,248624
451023,平果县,107.580403,23.320479000000002,平果县,164088
469002,琼海市,110.46678500000002,19.246011,琼海市,167416
469005,文昌市,110.753975,19.612986,文昌市,271091
469006,万宁市,110.38879299999999,18.796216,万宁市,162400
469007,东方市,108.65378899999999,19.101979999999998,东方市,138091
469023,澄迈县,110.007147,19.737095,澄迈县,618002
469024,临高县,109.687697,19.908293,临高县,100460
469026,昌江黎族自治县,109.053351,19.260968,昌江黎族自治县,116117
469028,陵水黎族自治县,110.037218,18.505005999999998,陵水黎族自治县,457441
500110,綦江区,106.651417,29.028090999999996,綦江区,378466
500111,大足区,105.715319,29.700498,大足区,376927
500115,长寿区,107.074854,29.833671000000002,长寿区,368059
500116,江津区,106.253156,29.283387,江津区,700177
500117,合川区,106.26555400000001,29.990993,合川区,415264
500118,永川区,105.894714,29.348747999999997,永川区,482404
500119,南川区,107.098153,29.156646000000002,南川区,233071
500120,璧山区,106.231126,29.593581,璧山区,558972
500151,铜梁区,106.054948,29.839944,铜梁区,297000
500230,丰都县,107.73248000000001,29.866424,丰都县,190400
500231,垫江县,107.34869199999999,30.330012,垫江县,194753
500233,忠县,108.03751799999999,30.291536999999998,忠县,166606
500235,云阳县,108.697698,30.930528999999996,云阳县,168514
500236,奉节县,109.465774,31.019966999999998,奉节县,171985
500237,巫山县,109.878928,31.074842999999998,巫山县,113483
500240,石柱土家族自治县,108.112448,29.99853,石柱土家族自治县,133690
500241,秀山土家族苗族自治县,108.996043,28.444771999999997,秀山土家族苗族自治县,125972
500242,酉阳土家族苗族自治县,108.767201,28.839828000000004,酉阳土家族苗族自治县,120636
500243,彭水苗族土家族自治县,108.166551,29.293855999999998,彭水苗族土家族自治县,140381
510114,新都区,104.16022,30.824222999999996,新都区,1049328
510115,温江区,103.836776,30.697996000000003,温江区,369055
510121,金堂县,104.415604,30.858417,金堂县,206729
510129,大邑县,103.522397,30.586602000000003,大邑县,250864
510131,蒲江县,103.51154100000001,30.194359000000002,蒲江县,132344
510132,新津县,103.812449,30.414284000000002,新津县,221012
510181,都江堰市,103.627898,30.99114,都江堰市,476144
510182,彭州市,103.94117299999999,30.985160999999998,彭州市,272472
510183,邛崃市,103.46143000000001,30.413271,邛崃市,977995
510184,崇州市,103.671049,30.631478,崇州市,205493
510521,泸县,105.37633500000001,29.151288,泸县,149002
510522,合江县,105.834098,28.810325,合江县,107676
510525,古蔺县,105.813359,28.039479999999998,古蔺县,163133
510623,中江县,104.67783100000001,31.03681,中江县,100158
510681,广汉市,104.281903,30.97715,广汉市,170283
510682,什邡市,104.173653,31.126881,什邡市,161087
510683,绵竹市,104.200162,31.343084,绵竹市,214234
510781,江油市,104.744431,31.776386,江油市,190670
510922,射洪县,105.381849,30.868752,射洪县,110360
511181,峨眉山市,103.492488,29.597478000000002,峨眉山市,291902
511381,阆中市,105.97526599999999,31.580465999999998,阆中市,105376
511403,彭山区,103.8701,30.192297999999997,彭山区,156755
511421,仁寿县,104.147646,29.996721,仁寿县,234200
511521,宜宾县,104.541489,28.695678000000004,宜宾县,190560
511621,岳池县,106.444451,30.533538,岳池县,117648
511622,武胜县,106.292473,30.344291,武胜县,115641
511623,邻水县,106.934968,30.334322999999998,邻水县,103612
511703,达川区,107.507926,31.199061999999998,达川区,131332
511722,宣汉县,107.722254,31.355025,宣汉县,170050
511724,大竹县,107.20742,30.736289000000003,大竹县,200259
511725,渠县,106.97074599999999,30.836347999999997,渠县,104652
512021,安岳县,105.33676399999999,30.099206,安岳县,130215
512081,简阳市,104.55033900000001,30.390665999999996,简阳市,1739932
513224,松潘县,103.599177,32.63838,松潘县,169155
513228,黑水县,102.99080500000001,32.061721,黑水县,110987
513328,甘孜县,99.991753,31.61975,甘孜县,183667
513401,西昌市,102.258758,27.885786,西昌市,410580
513433,冕宁县,102.170046,28.550844,冕宁县,108342
520121,开阳县,106.96943799999998,27.056793,开阳县,248994
520181,清镇市,106.47027800000001,26.551289,清镇市,161694
520203,六枝特区,105.47423500000001,26.210662,六枝特区,130103
520221,水城县,104.95685,26.540478000000004,水城县,215225
520382,仁怀市,106.412476,27.803377,仁怀市,449791
520403,平坝区,106.259942,26.40608,平坝区,118886
520502,七星关区,105.284852,27.302084999999998,七星关区,255007
520521,大方县,105.609254,27.143521000000003,大方县,100350
520522,黔西县,106.038299,27.024922999999998,黔西县,106969
520523,金沙县,106.222103,27.459692999999998,金沙县,190036
520524,织金县,105.768997,26.668497,织金县,239876
520526,威宁彝族回族苗族自治县,104.286523,26.859099,威宁彝族回族苗族自治县,311206
520527,赫章县,104.726438,27.119243,赫章县,128570
520602,碧江区,109.192117,27.718745000000002,碧江区,129135
520628,松桃苗族自治县,109.202627,28.165419,松桃苗族自治县,127150
522301,兴义市,104.89798200000001,25.088599,兴义市,709376
522322,兴仁县,105.192778,25.431378,兴仁县,150016
522325,贞丰县,105.65013300000001,25.385752,贞丰县,188932
522328,安龙县,105.471498,25.108959,安龙县,355387
522601,凯里市,107.97754099999999,26.582964,凯里市,241647
522701,都匀市,107.517021,26.258205,都匀市,189970
522702,福泉市,107.513508,26.702508,福泉市,155030
522725,瓮安县,107.478417,27.066339000000003,瓮安县,231369
522730,龙里县,106.977733,26.448809000000004,龙里县,224363
530114,呈贡区,102.80138199999999,24.889275,呈贡区,372022
530127,嵩明县,103.038777,25.335086999999998,嵩明县,108013
530129,寻甸回族彝族自治县,103.257588,25.559473999999998,寻甸回族彝族自治县,103437
530181,安宁市,102.48554399999999,24.921785,安宁市,288778
530322,陆良县,103.655233,25.022878,陆良县,151081
530325,富源县,104.25692,25.67064,富源县,105063
530326,会泽县,103.30004100000001,26.412861,会泽县,119359
530381,宣威市,104.09554,26.227777000000003,宣威市,130599
530422,澄江县,102.916652,24.669679000000002,澄江县,190193
530427,新平彝族傣族自治县,101.990903,24.0664,新平彝族傣族自治县,126701
530602,昭阳区,103.717267,27.336636,昭阳区,113840
530625,永善县,103.63731999999999,28.231526000000002,永善县,167568
530627,镇雄县,104.87305500000001,27.436266999999997,镇雄县,116525
532301,楚雄市,101.546145,25.040912,楚雄市,231877
532501,个旧市,103.154752,23.360383,个旧市,120516
532502,开远市,103.258679,23.713832,开远市,178875
532503,蒙自市,103.385005,23.366843,蒙自市,187066
532504,弥勒市,103.436988,24.40837,弥勒市,172183
532524,建水县,102.820493,23.618387,建水县,128260
532601,文山市,104.244277,23.369216,文山市,200700
532801,景洪市,100.797947,22.002087,景洪市,110294
532901,大理市,100.24136899999999,25.593067,大理市,316706
533123,盈江县,97.93393,24.709541,盈江县,105870
610117,高陵区,109.08889599999999,34.535065,高陵区,117293
610427,彬县,108.083674,35.034233,彬县,100056
610581,韩城市,110.45239099999999,35.475238,韩城市,301452
610625,志丹县,108.768898,36.823031,志丹县,178029
610626,吴起县,108.176976,36.924852,吴起县,192700
610632,黄陵县,109.262469,35.580165,黄陵县,152807
610822,府谷县,111.069645,39.029243,府谷县,229748
610824,靖边县,108.80566999999999,37.596084000000005,靖边县,139911
610825,定边县,107.601284,37.59523,定边县,116212
620602,凉州区,102.63449200000001,37.93025,凉州区,123260
621022,环县,107.30875400000001,36.569322,环县,336983
622901,临夏市,103.211634,35.59941,临夏市,112890
632801,格尔木市,94.905777,36.401540999999995,格尔木市,140016
632802,德令哈市,97.370143,37.374555,德令哈市,112867
640121,永宁县,106.253781,38.280429999999996,永宁县,126633
640122,贺兰县,106.345904,38.554563,贺兰县,110566
640181,灵武市,106.334701,38.094058000000004,灵武市,303082
640521,中宁县,105.67578400000001,37.489736,中宁县,111488
659001,石河子市,86.041075,44.305886,石河子市,440075
659004,五家渠市,87.526884,44.167401,五家渠市,194707
652301,昌吉市,87.304112,44.013183000000005,昌吉市,421080
652302,阜康市,87.98384,44.152153000000006,阜康市,160132
652327,吉木萨尔县,89.181288,43.997162,吉木萨尔县,226142
652701,博乐市,82.072237,44.903087,博乐市,107443
652801,库尔勒市,86.145948,41.763121999999996,库尔勒市,344035
652901,阿克苏市,80.2629,41.171271999999995,阿克苏市,193445
652923,库车县,82.96304,41.717141,库车县,338408
652924,沙雅县,82.78076999999999,41.226268,沙雅县,100138
652926,拜城县,81.869881,41.796101,拜城县,135341
653101,喀什市,75.98838,39.467861,喀什市,209126
653201,和田市,79.927542,37.108944,和田市,215587
654002,伊宁市,81.316343,43.922209,伊宁市,215757
654003,奎屯市,84.901602,44.423445,奎屯市,123709
654004,霍尔果斯市,80.42075899999999,44.201669,霍尔果斯市,227658
654202,乌苏市,84.677624,44.430115,乌苏市,151003
130429,永年县,114.49616200000001,36.776413,永年区,127353
210282,普兰店市,121.9705,39.401555,普兰店区,165914
211121,大洼县,122.071708,40.994428000000006,大洼区,311372
310230,崇明县,121.397516,31.626946000000004,崇明区,1038911
320829,洪泽县,118.867875,33.294975,洪泽区,164593
330185,临安市,119.715101,30.231153000000003,临安区,433009
330283,奉化市,121.41089,29.662347999999998,奉化区,429354
331021,玉环县,121.23233700000002,28.128420000000002,玉环市,484919
360402,庐山区,115.99011999999999,29.676175,庐山市,130578
361029,东乡县,116.605341,28.2325,东乡区,158179
370181,章丘市,117.54068999999998,36.71209,章丘区,520832
370282,即墨市,120.447352,36.390846999999994,即墨区,1043467
370521,垦利县,118.55131399999999,37.588679,垦利区,227177
430124,宁乡县,112.553182,28.253928000000002,宁乡市,440789
500228,梁平县,107.80003400000001,30.672168,梁平区,214568
500232,武隆县,107.75655,29.323759999999996,武隆区,149691
510122,双流县,103.922706,30.573242999999998,双流区,933113
530122,晋宁县,102.594987,24.666944,晋宁区,205423
610721,南郑县,106.942393,33.003341,南郑区,318171
610821,神木县,110.497005,38.835640999999995,神木市,714512
,,,,宁河区,261892
,,,,静海区,695131
,,,,蓟州区,253365
,,,,徐水区,135669
,,,,金坛区,511918
,,,,大丰区,525006
,,,,义安区,149782
,,,,新建区,650437
,,,,柴桑区,185588
,,,,赣县区,153366
,,,,广丰区,292161
,,,,建安区,161718
,,,,陕州区,159600
,,,,高要区,135275
,,,,武鸣区,148758
,,,,靖西市,139618
,,,,潼南区,214155
,,,,荣昌区,259166
,,,,开州区,246819
,,,,郫都区,418810
,,,,盘州市,505252
,,,,播州区,190800
,,,,腾冲市,169885
,,,,鄯善县,124765
,,,,伊州区,380440
